probe_id,mean_tumor,mean_normal,mean_difference_tumor_minus_normal,t_statistic,p_value,fdr_bh,entrez_id,gene_symbol,minus_log10_fdr,abs_diff
gene_26504,6.121254071668325,4.954139808816181,1.1671142628521443,12.038917492730024,9.695007863813547e-16,1.867353100013063e-13,26504,CNNM4,12.72877355302692,1.1671142628521443
gene_60436,6.168062661592213,5.1698665173387015,0.9981961442535114,11.66668334462329,1.1795337091601649e-15,2.217804214580434e-13,60436,TGIF2,12.654076795554017,0.9981961442535114
gene_29028,5.772500415620172,4.476022250628756,1.2964781649914157,11.023206072123552,1.4063900648098732e-15,2.582851707396179e-13,29028,ATAD2,12.58790052782139,1.2964781649914157
gene_50512,5.234539184489443,4.380922719515503,0.85361646497394,9.581894131760338,1.5399368230191063e-15,2.7638366116777006e-13,50512,PODXL2,12.558487634504841,0.85361646497394
gene_3551,5.559043621122881,4.828004863042592,0.7310387580802891,10.122801631265315,1.9066382087495593e-15,3.3459382076656155e-13,3551,IKBKB,12.47548208379133,0.7310387580802891
gene_6461,5.450129004846824,4.552081338046385,0.8980476668004389,13.300819927890437,2.0924373850123325e-15,3.592169136835302e-13,6461,SHB,12.444643222821849,0.8980476668004389
gene_8148,5.4503489350937695,4.884643511920351,0.5657054231734184,10.739551739615012,2.1532343228173565e-15,3.61789179729546e-13,8148,TAF15,12.441544426016893,0.5657054231734184
gene_131578,5.426146939509944,4.180639682243729,1.2455072572662145,11.91634985844373,3.3039223289713698e-15,5.352212178448056e-13,131578,LRRC15,12.271466678105961,1.2455072572662145
gene_9727,6.031958669650338,4.886816969583713,1.1451417000666249,13.078006314942039,3.3209876756230814e-15,5.352212178448056e-13,9727,RAB11FIP3,12.271466678105961,1.1451417000666249
gene_80279,8.58671008108732,7.551955764537367,1.0347543165499529,11.174561600116057,4.718676748681077e-15,7.452678056866894e-13,80279,CDK5RAP3,12.127687639154306,1.0347543165499529
gene_55048,7.535906479168006,6.679562505757471,0.8563439734105351,11.883315107934518,4.964496283076598e-15,7.687181793618802e-13,55048,VPS37C,12.114232848209786,0.8563439734105351
gene_8289,5.632521085711012,5.21898576866752,0.41353531704349233,9.98884616874522,5.770218913858907e-15,8.762965146681498e-13,8289,ARID1A,12.05734891564149,0.41353531704349233
gene_9482,5.501734528038393,6.0964766229686935,-0.5947420949303002,-12.539106922361285,5.973182241887633e-15,8.900041540412573e-13,9482,STX8,12.050607966306789,0.5947420949303002
gene_2188,6.092906292159,5.114536434904647,0.9783698572543535,11.15727064599341,6.761845529033854e-15,9.888572989403767e-13,2188,FANCF,12.004866376506223,0.9783698572543535
gene_1677,4.862873908477496,4.083910697125921,0.7789632113515754,10.742459589093611,8.002544921431327e-15,1.1490199499007852e-12,1677,DFFB,11.939672430792472,0.7789632113515754
gene_103,11.018706303789484,9.793790552723632,1.2249157510658524,12.552414800320259,1.0399978975071682e-14,1.4665827493953764e-12,103,ADAR,11.833693427677009,1.2249157510658524
gene_10016,6.030627660879111,5.305321651216896,0.7253060096622157,12.125225857466667,1.1607859633677571e-14,1.6081976759149436e-12,10016,PDCD6,11.79366056983966,0.7253060096622157
gene_9319,6.420171210980384,4.871680738484093,1.5484904724962911,9.923372498608412,1.3942558191614347e-14,1.896506937169701e-12,9319,TRIP13,11.722045564366931,1.5484904724962911
gene_6599,6.615868320224853,5.792888734615326,0.8229795856095263,12.143282637559981,1.416916668266587e-14,1.896506937169701e-12,6599,SMARCC1,11.722045564366931,0.8229795856095263
gene_3624,6.372273272208102,4.207617313312327,2.164655958895775,13.664954990319506,1.810828599517269e-14,2.383352241731312e-12,3624,INHBA,11.622811767416346,2.164655958895775
gene_57402,7.32563131275707,4.818474343947939,2.507156968809131,11.988230731507855,2.1019284037622832e-14,2.6757656521324348e-12,57402,S100A14,11.572551925449226,2.507156968809131
gene_3993,5.136683969820415,3.772119679606033,1.364564290214382,12.964619702942286,2.0911102012508364e-14,2.6757656521324348e-12,3993,LLGL2,11.572551925449226,1.364564290214382
gene_6597,6.72928328399704,5.801256841308797,0.9280264426882425,13.909069739354802,2.134649057671817e-14,2.6757656521324348e-12,6597,SMARCA4,11.572551925449226,0.9280264426882425
gene_1479,6.8512883398534505,5.7079536781518625,1.143334661701588,10.894667243429558,2.9876264864290755e-14,3.6864509942703765e-12,1479,CSTF3,11.433391535003638,1.143334661701588
gene_23360,5.1728717323118785,4.597516666359692,0.5753550659521869,9.652253918638108,3.761333452036002e-14,4.569730810881278e-12,23360,FNBP4,11.340109382160371,0.5753550659521869
gene_7514,8.209136149291371,6.923286621924027,1.2858495273673443,12.328224739148023,5.5231206353569666e-14,6.608497523850601e-12,7514,XPO1,11.179897268392095,1.2858495273673443
gene_8503,5.366882742199309,4.622872909834518,0.7440098323647906,10.23494991190631,5.717126905127355e-14,6.7385300253419e-12,8503,PIK3R3,11.171434832175287,0.7440098323647906
gene_2130,6.102567057901082,5.429183206923611,0.673383850977471,11.113935660947384,6.321267254369764e-14,7.34103639819971e-12,2130,EWSR1,11.13424262261182,0.673383850977471
gene_219699,6.407496115997837,5.17341395528755,1.2340821607102868,11.348093588889032,6.614231348570844e-14,7.569939849226659e-12,219699,UNC5B,11.120907571391966,1.2340821607102868
gene_5652,7.2812427675206095,4.072671895349493,3.2085708721711166,13.756107572858419,6.997650351193753e-14,7.89434926048244e-12,5652,PRSS8,11.102683663531474,3.2085708721711166
gene_11226,7.072937029568015,4.390698276285237,2.6822387532827783,11.98385826804514,7.37094862625388e-14,8.090196451359733e-12,11226,GALNT6,11.09204093244142,2.6822387532827783
gene_7329,5.929695357683294,5.405609195997377,0.5240861616859176,10.98799020109718,7.37614466883501e-14,8.090196451359733e-12,7329,UBE2I,11.09204093244142,0.5240861616859176
gene_7178,12.857441663480186,13.295569278124834,-0.4381276146446478,-9.359014902235241,7.773196353462216e-14,8.408894740176867e-12,7178,TPT1,11.075261083843808,0.4381276146446478
gene_23361,6.95314425752798,6.2207362326867095,0.7324080248412708,9.975194933364046,9.616690120474365e-14,1.0262567821808927e-11,23361,ZNF629,10.98874395975898,0.7324080248412708
gene_6892,5.657580174357426,5.0542152304038055,0.6033649439536202,10.1543933254704,1.053511478250247e-13,1.10927735249896e-11,6892,TAPBP,10.954959853670315,0.6033649439536202
gene_1894,4.532293010825208,3.7902609582990303,0.7420320525261781,11.284780644541636,1.1837557518427136e-13,1.2300156805660407e-11,1894,ECT2,10.910089352024102,0.7420320525261781
gene_6664,5.155093495098188,3.564977183685477,1.5901163114127113,8.436587652560483,1.2342124206546047e-13,1.2657890241440796e-11,6664,SOX11,10.897638674480975,1.5901163114127113
gene_6382,8.015500426624016,4.754459008958333,3.261041417665682,13.909973863448057,1.2593317857283416e-13,1.274992706653425e-11,6382,SDC1,10.89449229951962,3.261041417665682
gene_1776,3.743528692265514,4.72068041306839,-0.9771517208028757,-12.518487575886422,1.2936478386578615e-13,1.2931565799849534e-11,1776,DNASE1L3,10.888348886019587,0.9771517208028757
gene_776,4.821297571997757,3.7703545426996157,1.0509430292981414,8.859757833740826,1.5449840677467824e-13,1.5250923978745425e-11,776,CACNA1D,10.816703843745751,1.0509430292981414
gene_1311,6.746353059502337,4.144585997664661,2.601767061837676,10.620339171523437,1.628492104343474e-13,1.5876792775309154e-11,1311,COMP,10.799237223613066,2.601767061837676
gene_54880,5.390837755786849,4.248303490434873,1.1425342653519763,10.647600102053229,2.0397393499805447e-13,1.9643684935117514e-11,54880,BCOR,10.706777040129785,1.1425342653519763
gene_10963,5.4802467095192515,4.997957667379518,0.4822890421397332,8.70950109686159,2.2538198565184572e-13,2.14438739842485e-11,10963,STIP1,10.668696753587485,0.4822890421397332
gene_1122,3.8269477789414394,3.330590379133567,0.4963573998078723,9.647823625958104,2.3774530540011417e-13,2.2350889008865494e-11,1122,CHML,10.650705198081658,0.4963573998078723
gene_84914,6.216977838624939,4.752889371377281,1.4640884672476586,10.866960917003157,2.5872936858089305e-13,2.4037480278627205e-11,84914,ZNF587,10.619111059067011,1.4640884672476586
gene_8187,6.463864875971054,5.308897999347409,1.1549668766236447,9.24516480906202,2.657619140801263e-13,2.4180522268020265e-11,8187,ZNF239,10.616534323174594,1.1549668766236447
gene_84901,6.383090122101737,5.564620162140018,0.8184699599617185,10.992991874085769,2.663929894032877e-13,2.4180522268020265e-11,84901,NFATC2IP,10.616534323174594,0.8184699599617185
gene_2026,6.380643857718957,4.861528105656962,1.5191157520619951,9.191173807840613,2.7034321062635193e-13,2.4260231071776148e-11,2026,ENO2,10.61510506691877,1.5191157520619951
gene_1047,4.653221345536196,2.7969086314567977,1.8563127140793987,8.637372381737698,2.857712733594441e-13,2.507484161910589e-11,1047,CLGN,10.600761801444756,1.8563127140793987
gene_4931,6.728252621140087,5.507322702895004,1.2209299182450835,9.657739435070072,2.833773913673191e-13,2.507484161910589e-11,4931,NVL,10.600761801444756,1.2209299182450835
gene_3169,6.224236194478026,3.2707950373742776,2.9534411571037484,10.695191137078792,3.3328279280706925e-13,2.8607980595624195e-11,3169,FOXA1,10.543512797459687,2.9534411571037484
gene_54732,9.677160471099453,8.755844929587079,0.9213155415123744,10.651969143998663,3.3263361813842675e-13,2.8607980595624195e-11,54732,TMED9,10.543512797459687,0.9213155415123744
gene_80324,6.920416368993241,5.796680433782832,1.1237359352104086,11.202946994738175,3.975215400255877e-13,3.375513550088243e-11,80324,PUS1,10.471660144313661,1.1237359352104086
gene_8507,6.50103859081099,4.960094562757557,1.540944028053433,10.936366888942677,4.186407056666096e-13,3.517027290052357e-11,8507,ENC1,10.453824261801577,1.540944028053433
gene_6229,8.821575344114722,7.756594779396136,1.064980564718586,9.926173638958655,4.3216558441128123e-13,3.592433284311461e-11,6229,RPS24,10.444611288475416,1.064980564718586
gene_7678,4.12098719607177,3.3297842691459185,0.7912029269258514,9.812432392711592,4.4751935691270453e-13,3.681312876603779e-11,7678,ZNF124,10.433997270081697,0.7912029269258514
gene_29896,6.247785428192833,5.2719009818841185,0.9758844463087142,12.40212343068001,5.66991204326734e-13,4.616009835637339e-11,29896,TRA2A,10.335733274471373,0.9758844463087142
gene_5207,3.6454786198239915,4.65465057579282,-1.0091719559688284,-14.496448785044223,5.957332094566285e-13,4.800515464366322e-11,5207,PFKFB1,10.318712126934702,1.0091719559688284
gene_2625,9.709407603847222,6.235462122666057,3.4739454811811648,11.598352662111257,6.052089972963379e-13,4.8276115673224044e-11,2625,GATA3,10.316267680777445,3.4739454811811648
gene_6674,4.453496801940918,3.39532807150763,1.0581687304332874,8.370543910080896,6.972784406472772e-13,5.506407845791548e-11,6674,SPAG1,10.259131624650468,1.0581687304332874
gene_3945,10.0106946284007,12.159934770660188,-2.1492401422594885,-10.004675447308017,7.301722997878989e-13,5.709079852896077e-11,3945,LDHB,10.243433882474207,2.1492401422594885
gene_9582,6.265473511288022,4.115800987405428,2.149672523882594,9.881612321151858,7.500469878840601e-13,5.806981434627865e-11,9582,APOBEC3B,10.236049562437756,2.149672523882594
gene_7203,9.508126128918553,8.171529942537791,1.3365961863807616,11.255601128371078,8.436336106732045e-13,6.46813070241388e-11,7203,CCT3,10.189221212828159,1.3365961863807616
gene_50626,5.787937214165027,5.419077599396505,0.3688596147685228,8.603271831001324,8.601803452847949e-13,6.531580948763487e-11,50626,ZFTRAF1,10.184981686378359,0.3688596147685228
gene_4312,6.216793554523244,3.7317273449116244,2.48506620961162,8.455014642710772,9.575836015438374e-13,7.133997831501589e-11,4312,MMP1,10.146667027008744,2.48506620961162
gene_3485,5.557367155407701,4.1791756217042035,1.3781915337034976,8.232954940113306,9.503102960613203e-13,7.133997831501589e-11,3485,IGFBP2,10.146667027008744,1.3781915337034976
gene_7464,5.151087558358618,4.034757721415759,1.1163298369428594,10.197483807131892,1.0017015171833659e-12,7.392931664670131e-11,7464,CORO2A,10.131183308112485,1.1163298369428594
gene_5499,8.584549404272712,7.614713305400905,0.9698360988718076,8.518434849253042,1.0521080977583365e-12,7.69305337777554e-11,5499,PPP1CA,10.11390125422637,0.9698360988718076
gene_1063,4.911056136470595,3.6709312299980916,1.2401249064725035,11.211450063689398,1.0869615026640237e-12,7.874986226181464e-11,1063,CENPF,10.103750197144535,1.2401249064725035
gene_22874,5.73305879008489,4.70243798488831,1.0306208051965795,9.476499148208694,1.1823172224174286e-12,8.487962823118576e-11,22874,PLEKHA6,10.071196531292133,1.0306208051965795
gene_51806,5.903236664389105,4.028532509952141,1.874704154436964,7.969449168471675,1.410594358272229e-12,9.970357606792985e-11,51806,CALML5,10.001289264569822,1.874704154436964
gene_5894,7.197359117890604,6.610692194074635,0.5866669238159687,9.008592084584052,1.4140560364199245e-12,9.970357606792985e-11,5894,RAF1,10.001289264569822,0.5866669238159687
gene_57161,4.199956133772737,4.839574802319933,-0.6396186685471958,-10.755193364824946,1.4269511841204797e-12,9.97224203628268e-11,57161,PELI2,10.001207189279139,0.6396186685471958
gene_7059,7.054198362228374,6.506913048874388,0.5472853133539859,8.61747116145454,1.4824845761414238e-12,1.0269456752446338e-10,7059,THBS3,9.98845252968948,0.5472853133539859
gene_6508,5.1364117855869615,4.468975642358103,0.6674361432288585,8.22228562057605,1.6201809101407421e-12,1.1029800558087448e-10,6508,SLC4A3,9.957432340443326,0.6674361432288585
gene_6854,3.5003760228713574,4.016446386591289,-0.5160703637199315,-11.821627471927638,1.6162681283805243e-12,1.1029800558087448e-10,6854,SYN2,9.957432340443326,0.5160703637199315
gene_28969,9.998764347142792,8.959303630240269,1.0394607169025232,10.360537567517927,1.702672787725092e-12,1.1492313679200899e-10,28969,BZW2,9.93959252858273,1.0394607169025232
gene_89845,6.679189914732313,5.786236994467382,0.8929529202649311,10.50746460301161,1.7399390877604452e-12,1.1644321166139181e-10,89845,ABCC10,9.933885824638374,0.8929529202649311
gene_10072,7.603685955541232,6.466714695371699,1.136971260169533,10.101865735351431,1.8825322275731365e-12,1.249273697575215e-10,10072,DPP3,9.903342403639599,1.136971260169533
gene_84612,4.3387445940800085,3.3892294915377867,0.9495151025422217,9.524745064843833,1.9859275636962094e-12,1.3069058308757472e-10,84612,PARD6B,9.883755704389168,0.9495151025422217
gene_5590,7.439821031377442,5.3274321108003235,2.1123889205771187,13.333727147074528,2.0196722257287906e-12,1.3181282286429967e-10,5590,PRKCZ,9.880042339147737,2.1123889205771187
gene_55040,6.210856271483582,4.29357196854006,1.9172843029435223,10.647189487714845,2.1464004774572706e-12,1.3669455298774248e-10,55040,EPN3,9.864248790878397,1.9172843029435223
gene_4061,7.761770594363528,6.260400769280853,1.5013698250826746,9.115000297839124,2.124239374372828e-12,1.3669455298774248e-10,4061,LY6E,9.864248790878397,1.5013698250826746
gene_9735,4.719904493607888,3.9806869476245312,0.7392175459833572,8.284136672393863,2.1394850400341572e-12,1.3669455298774248e-10,9735,KNTC1,9.864248790878397,0.7392175459833572
gene_54503,5.666556818020117,4.4247801343870945,1.2417766836330228,10.710090722404908,2.264929385574088e-12,1.4308917886302855e-10,54503,ZDHHC13,9.844393208572667,1.2417766836330228
gene_991,7.643207651171814,4.792664170522552,2.8505434806492618,11.930570545034422,2.3483428615449038e-12,1.4718145696523893e-10,991,CDC20,9.832146902260414,2.8505434806492618
gene_7090,5.836810045556409,5.059194384810102,0.7776156607463074,9.275037995202554,2.457365111129206e-12,1.5280167151643576e-10,7090,TLE3,9.815871894933144,0.7776156607463074
gene_2171,7.240235921097739,10.091453886871356,-2.8512179657736176,-11.075083767530604,2.6300406134971217e-12,1.6226117753739662e-10,2171,FABP5,9.78978537665018,2.8512179657736176
gene_5863,8.60343691146916,7.420032206346069,1.183404705123091,10.615815649736481,2.8698145004444194e-12,1.7568159000007425e-10,5863,RGL2,9.755273746645225,1.183404705123091
gene_124222,7.269589782227104,5.864113746855457,1.4054760353716471,10.954943149233257,3.038687303503248e-12,1.845885664289627e-10,124222,PAQR4,9.733795203042455,1.4054760353716471
gene_6653,7.170675200389912,5.917204908365593,1.2534702920243186,9.716154521225274,3.157818148962698e-12,1.8895788193357387e-10,6653,SORL1,9.723634987796377,1.2534702920243186
gene_4841,8.16528460886067,7.442844988144583,0.722439620716087,9.07081944828204,3.158470357760131e-12,1.8895788193357387e-10,4841,NONO,9.723634987796377,0.722439620716087
gene_1474,4.170108768893833,3.3986861852837187,0.7714225836101143,8.172904280764023,3.238706101620253e-12,1.923012186804146e-10,1474,CST6,9.716017963476018,0.7714225836101143
gene_3775,4.69154605711023,3.808871112325104,0.8826749447851263,8.601098530826796,3.7219873284387995e-12,2.1934726815433732e-10,3775,KCNK1,9.658867770116501,0.8826749447851263
gene_6230,11.182078435277827,11.80972744974179,-0.6276490144639624,-9.156968354004245,4.000652823761468e-12,2.3402337295736524e-10,6230,RPS25,9.63074076549801,0.6276490144639624
gene_22913,8.609916248282895,7.823690049202378,0.7862261990805166,9.309369226626876,4.126506184150666e-12,2.3961043629586625e-10,22913,RALY,9.620494270059858,0.7862261990805166
gene_1455,7.530187533146909,6.915737014179795,0.6144505189671134,9.301880011195077,4.227620420331491e-12,2.436899157617357e-10,1455,CSNK1G2,9.613162442172053,0.6144505189671134
gene_5906,4.736431978319096,5.200086825681615,-0.4636548473625197,-11.599538388881019,4.639022784143006e-12,2.6546639801722693e-10,5906,RAP1A,9.575990442865903,0.4636548473625197
gene_29894,6.071025285214242,5.406651033393476,0.6643742518207665,10.320952420907965,5.4758791114864014e-12,3.1110084419718066e-10,29894,CPSF1,9.507098810396666,0.6643742518207665
gene_22974,6.038737635543452,4.396243498422063,1.642494137121389,9.513536302724408,6.0433289988254796e-12,3.4088692216946296e-10,22974,TPX2,9.467389659781913,1.642494137121389
gene_3149,7.124025474939636,5.477041122905918,1.6469843520337175,10.299807830422319,6.238705395680083e-12,3.4941174829564266e-10,3149,HMGB3,9.456662496793866,1.6469843520337175
gene_55227,5.214965293691244,3.9203184176201216,1.2946468760711225,11.51560025954847,7.0993130272512634e-12,3.94811795607065e-10,55227,LRRC1,9.403609880595782,1.2946468760711225
gene_11335,7.936523176341807,6.848368578435349,1.088154597906458,10.931972631045756,7.222733157159507e-12,3.988665995950254e-10,11335,CBX3,9.399172329242665,1.088154597906458
gene_6873,7.700804958493136,7.20637935578119,0.4944256027119458,8.389228744053375,7.823621326842953e-12,4.2904956679221383e-10,6873,TAF2,9.36749253219559,0.4944256027119458
gene_2305,5.1945389522563765,3.8028057818854575,1.391733170370919,8.973262765905066,7.884834531801723e-12,4.294244020526773e-10,2305,FOXM1,9.367113280403467,1.391733170370919
gene_6732,6.615229334665654,6.009520568334866,0.6057087663307881,9.436904006849032,8.854249498696035e-12,4.789178650082369e-10,6732,SRPK1,9.319738962227001,0.6057087663307881
gene_79767,6.101004240852414,4.631491209735252,1.4695130311171622,9.842151625903165,9.034268108699215e-12,4.799479632725044e-10,79767,ELMO3,9.318805846975845,1.4695130311171622
gene_100506658,5.177739375360484,4.014284831903827,1.1634545434566572,10.142598256684794,9.05562194853782e-12,4.799479632725044e-10,100506658,OCLN,9.318805846975845,1.1634545434566572
gene_7094,4.440409635552979,4.924467143217812,-0.4840575076648328,-10.746056677426528,8.9995405675259e-12,4.799479632725044e-10,7094,TLN1,9.318805846975845,0.4840575076648328
gene_25833,3.728463422122315,3.1137596703989847,0.6147037517233302,8.141274681343033,9.991024560082153e-12,5.259941396731251e-10,25833,POU2F3,9.279019094480866,0.6147037517233302
gene_7227,8.434765331432612,6.153221992506698,2.281543338925913,11.417593838926663,1.0318466308232091e-11,5.333663138646838e-10,7227,TRPS1,9.27297441677637,2.281543338925913
gene_9833,6.874605866530736,4.757725555391896,2.11688031113884,9.870424786062198,1.0333676842002863e-11,5.333663138646838e-10,9833,MELK,9.27297441677637,2.11688031113884
gene_7307,7.071215458366885,6.3174635803801475,0.7537518779867378,9.906821066987582,1.025145833522354e-11,5.333663138646838e-10,7307,U2AF1,9.27297441677637,0.7537518779867378
gene_771,6.897035636141538,5.323598160134103,1.5734374760074354,8.647251906852476,1.074673814973038e-11,5.451591484091896e-10,771,CA12,9.263476695546801,1.5734374760074354
gene_64699,5.31272205862044,4.145760023743433,1.166962034877007,7.8381338492875114,1.0732788472359106e-11,5.451591484091896e-10,64699,TMPRSS3,9.263476695546801,1.166962034877007
gene_23753,7.431705777306501,6.285123915548473,1.146581861758028,9.702646347703368,1.0769257585391107e-11,5.451591484091896e-10,23753,SDF2L1,9.263476695546801,1.146581861758028
gene_5514,7.13188675532225,6.213118550414421,0.9187682049078285,9.741626093621237,1.2134034847206536e-11,6.103342241298727e-10,5514,PPP1R10,9.21443227655493,0.9187682049078285
gene_6199,7.09732580354114,6.1525722175623505,0.9447535859787894,9.866148466417958,1.3323891079536886e-11,6.659415687031822e-10,6199,RPS6KB2,9.176563875188615,0.9447535859787894
gene_1382,9.188631198617063,7.088859195966944,2.099772002650119,9.202601516315248,1.3645627297569442e-11,6.77732822445949e-10,1382,CRABP2,9.16894148106799,2.099772002650119
gene_5165,5.954251750653576,4.98452141923625,0.9697303314173258,8.51356729179747,1.3841692377030091e-11,6.831740293837914e-10,5165,PDK3,9.165468651554546,0.9697303314173258
gene_955,6.370597271068726,5.76844867158488,0.6021485994838454,9.114303993536863,1.4205098732713415e-11,6.967556813182474e-10,955,ENTPD6,9.156919481380205,0.6021485994838454
gene_8943,7.708056761318394,7.132272850823178,0.5757839104952165,8.692229241488304,1.4703177426923867e-11,7.167345193852949e-10,8943,AP3D1,9.144641678525389,0.5757839104952165
gene_6713,5.679727343121161,4.2193727416142295,1.460354601506931,10.751705401071485,1.4795540404118323e-11,7.168121630142478e-10,6713,SQLE,9.144594634086507,1.460354601506931
gene_64794,5.06107953569928,4.547907187080405,0.5131723486188751,10.354658598982196,1.672115085398017e-11,8.05164196913911e-10,64794,DDX31,9.094115545045712,0.5131723486188751
gene_11320,5.081282038175124,4.176020180947422,0.9052618572277025,8.326585555784078,1.7551078039998023e-11,8.400052320112994e-10,11320,MGAT4A,9.075718008906499,0.9052618572277025
gene_2120,5.921036662223748,5.188841316236803,0.7321953459869448,8.958272918273886,1.841624405437668e-11,8.761028873338111e-10,2120,ETV6,9.05744488837818,0.7321953459869448
gene_5725,7.061456149793443,6.604689947021165,0.4567662027722781,10.277789849706247,1.9691905745715378e-11,9.311795190054751e-10,5725,PTBP1,9.03096658475682,0.4567662027722781
gene_10421,7.58969771747328,7.074185283675091,0.5155124337981887,9.15549267698623,2.2183334840766734e-11,1.042748781175803e-09,10421,CD2BP2,8.981820309109974,0.5155124337981887
gene_28951,6.239098562187705,5.232899085926753,1.006199476260952,7.98459173248826,2.3079755839753377e-11,1.0784664607487124e-09,28951,TRIB2,8.96719335648471,1.006199476260952
gene_51433,6.987061842090393,6.489451562992187,0.49761027909820577,8.668489519421867,2.339227613605988e-11,1.0866400273321463e-09,51433,ANAPC5,8.963914301392027,0.49761027909820577
gene_7266,6.495515017133705,5.783153594465604,0.712361422668101,9.663769075645643,2.470563071532625e-11,1.1409378114557392e-09,7266,DNAJC7,8.942738026815489,0.712361422668101
gene_26036,6.301137395832349,5.674887244321805,0.6262501515105443,8.942587619656965,2.503129063511382e-11,1.1492564078226387e-09,26036,ZNF451,8.939583066107778,0.6262501515105443
gene_55038,7.431303548673835,6.539881653638617,0.8914218950352177,8.95237481849886,2.5200268556950055e-11,1.1503267097932635e-09,55038,CDCA4,8.939178796073076,0.8914218950352177
gene_10160,6.321695252694053,5.021016051189029,1.300679201505024,10.599619644530282,2.5975179090998206e-11,1.173143178706067e-09,10160,FARP1,8.930648980273842,1.300679201505024
gene_7703,6.125087430204501,5.471886912403854,0.6532005178006468,7.872082858259451,2.5997221257890554e-11,1.173143178706067e-09,7703,PCGF2,8.930648980273842,0.6532005178006468
gene_6548,4.9626495994080235,4.23018549307384,0.7324641063341835,10.726811766889199,2.8388320006369256e-11,1.2737645630130569e-09,6548,SLC9A1,8.894910837646906,0.7324641063341835
gene_9618,5.5002533014415045,4.469034692462166,1.031218608979339,10.618748310895766,2.8920024434943285e-11,1.2857106547469005e-09,9618,TRAF4,8.890856757061519,1.031218608979339
gene_10723,8.149522067432928,7.250534744068186,0.8989873233647421,10.111160468732702,2.8980181910212522e-11,1.2857106547469005e-09,10723,SLC12A7,8.890856757061519,0.8989873233647421
gene_3714,6.6120829681602045,5.884698868225927,0.7273840999342776,8.115521417737147,3.002188187461408e-11,1.3244849227029462e-09,3714,JAG2,8.877952981137367,0.7273840999342776
gene_11057,6.547841002808301,5.773346134717262,0.7744948680910388,7.7357717742656416,3.1334985968367695e-11,1.3747354677344427e-09,11057,ABHD2,8.861780862528862,0.7744948680910388
gene_9139,5.498600949742578,4.828207790619171,0.6703931591234067,11.305839809249887,3.1834035193986136e-11,1.3889136791541908e-09,9139,CBFA2T2,8.857324744782142,0.6703931591234067
gene_8295,5.168061148048518,4.553577014091863,0.6144841339566547,8.928837106714933,3.363967782900167e-11,1.4544028759531298e-09,8295,TRRAP,8.83731527534231,0.6144841339566547
gene_4482,5.171284440519608,5.683725360662335,-0.5124409201427262,-9.059742007753417,3.3703397024113304e-11,1.4544028759531298e-09,4482,MSRA,8.83731527534231,0.5124409201427262
gene_3856,10.129092869075617,6.794105455727964,3.334987413347653,11.755577259306774,3.3910424562774516e-11,1.4553838194142954e-09,3856,KRT8,8.83702245776289,3.334987413347653
gene_30835,4.200920472074124,4.789487668105801,-0.5885671960316774,-11.315430341253503,3.628086486101769e-11,1.5487026476078738e-09,30835,CD209,8.810031959193438,0.5885671960316774
gene_55568,5.788599466157549,4.95873408785017,0.829865378307379,8.676426196372898,3.7412238753067656e-11,1.5884110184568564e-09,55568,GALNT10,8.799037108992684,0.829865378307379
gene_900,8.52225874261704,9.7807229545057,-1.2584642118886595,-8.694389652211154,3.92640148784354e-11,1.652534684525483e-09,900,CCNG1,8.781849416477757,1.2584642118886595
gene_3661,7.607717988721141,6.805474889118696,0.8022430996024443,9.27332944557328,3.934108151080041e-11,1.652534684525483e-09,3661,IRF3,8.781849416477757,0.8022430996024443
gene_9765,4.850146468302742,4.431050983556894,0.41909548474584835,8.119367746203942,4.1074532902710473e-11,1.7162200335063736e-09,9765,ZFYVE16,8.765427032797545,0.41909548474584835
gene_1788,6.426080046206979,5.296848566691144,1.1292314795158358,10.973750934101833,4.220218626981777e-11,1.7540561314355312e-09,1788,DNMT3A,8.755956512918294,1.1292314795158358
gene_25855,7.116125513790802,6.2772617593684155,0.8388637544223867,9.375039660543791,4.473696493226621e-11,1.8496744087440117e-09,25855,BRMS1,8.732904712099891,0.8388637544223867
gene_5017,5.425664479168529,4.709044563398865,0.7166199157696642,9.69717458602665,4.65256592402021e-11,1.9136100573951874e-09,5017,OVOL1,8.718146555156277,0.7166199157696642
gene_3832,4.616317413004802,3.0457263292226084,1.570591083782194,8.894250081067089,4.822391044141764e-11,1.9715095944299492e-09,3832,KIF11,8.705201105074226,1.570591083782194
gene_64284,6.313846721297789,4.946386997064799,1.3674597242329902,9.37809935736839,4.8432678399317475e-11,1.9715095944299492e-09,64284,RAB17,8.705201105074226,1.3674597242329902
gene_9120,5.958405584454773,4.422950750976968,1.5354548334778055,8.088392977724153,4.9100779605145e-11,1.9884556745734873e-09,9120,SLC16A6,8.70148408559462,1.5354548334778055
gene_56654,8.064673230425647,7.038268940919273,1.0264042895063747,8.19410536490355,4.9823979975943855e-11,1.997258730304714e-09,56654,NPDC1,8.699565671801665,1.0264042895063747
gene_2189,6.628705003929073,5.646697543643988,0.982007460285085,9.2644665169528,4.976543265885683e-11,1.997258730304714e-09,2189,FANCG,8.699565671801665,0.982007460285085
gene_10057,5.737531715439889,4.7876964246333,0.9498352908065897,8.679905365879854,5.025648573007729e-11,2.0044215545980824e-09,10057,ABCC5,8.698010935707712,0.9498352908065897
